,t,n_start,n_end,weight,active
10262,t5131,n4673,n5132,0,1
10263,t5132,n3133,n5133,0,1
10264,t5132,n377,n5133,0,1
10265,t5133,n46,n5134,0,1
10266,t5133,n425,n5134,0,1
10267,t5134,n4869,n5135,0,1
10268,t5134,n2674,n5135,0,1
10269,t5135,n293,n5136,0,1
10270,t5135,n1343,n5136,0,1
10271,t5136,n1962,n5137,0,1
10272,t5136,n18,n5137,0,1
10273,t5137,n530,n5138,0,1
10274,t5137,n1453,n5138,0,1
10275,t5138,n39,n5139,0,1
10276,t5138,n1962,n5139,0,1
10277,t5139,n181,n5140,0,1
10278,t5139,n429,n5140,0,1
10279,t5140,n345,n5141,0,1
10280,t5140,n1785,n5141,0,1
10281,t5141,n1744,n5142,0,1
10282,t5141,n2169,n5142,0,1
10283,t5142,n4787,n5143,0,1
10284,t5142,n5044,n5143,0,1
10285,t5143,n1642,n5144,0,1
10286,t5143,n3,n5144,0,1
10287,t5144,n1916,n5145,0,1
10288,t5144,n420,n5145,0,1
10289,t5145,n134,n5146,0,1
10290,t5145,n46,n5146,0,1
10291,t5146,n2832,n5147,0,1
10292,t5146,n198,n5147,0,1
10293,t5147,n1488,n5148,0,1
10294,t5147,n135,n5148,0,1
10295,t5148,n47,n5149,0,1
10296,t5148,n607,n5149,0,1
10297,t5149,n176,n5150,0,1
10298,t5149,n4847,n5150,0,1
10299,t5150,n2119,n5151,0,1
10300,t5150,n549,n5151,0,1
10301,t5151,n1243,n5152,0,1
10302,t5151,n489,n5152,0,1
10303,t5152,n2815,n5153,0,1
10304,t5152,n35,n5153,0,1
10305,t5153,n5109,n5154,0,1
10306,t5153,n883,n5154,0,1
10307,t5154,n2510,n5155,0,1
10308,t5154,n110,n5155,0,1
10309,t5155,n497,n5156,0,1
10310,t5155,n1825,n5156,0,1
10311,t5156,n4967,n5157,0,1
10312,t5156,n3202,n5157,0,1
10313,t5157,n5062,n5158,0,1
10314,t5157,n4412,n5158,0,1
10315,t5158,n110,n5159,0,1
10316,t5158,n3228,n5159,0,1
10317,t5159,n4009,n5160,0,1
10318,t5159,n272,n5160,0,1
10319,t5160,n1325,n5161,0,1
10320,t5160,n35,n5161,0,1
10321,t5161,n20,n5162,0,1
10322,t5161,n1209,n5162,0,1
10323,t5162,n98,n5163,0,1
10324,t5162,n8,n5163,0,1
10325,t5163,n8,n5164,0,1
10326,t5163,n3845,n5164,0,1
10327,t5164,n215,n5165,0,1
10328,t5164,n624,n5165,0,1
10329,t5165,n1065,n5166,0,1
10330,t5165,n600,n5166,0,1
10331,t5166,n1370,n5167,0,1
10332,t5166,n851,n5167,0,1
10333,t5167,n4581,n5168,0,1
10334,t5167,n69,n5168,0,1
10335,t5168,n1140,n5169,0,1
10336,t5168,n1121,n5169,0,1
10337,t5169,n83,n5170,0,1
10338,t5169,n4710,n5170,0,1
10339,t5170,n8,n5171,0,1
10340,t5170,n4401,n5171,0,1
10341,t5171,n797,n5172,0,1
10342,t5171,n237,n5172,0,1
10343,t5172,n2522,n5173,0,1
10344,t5172,n398,n5173,0,1
10345,t5173,n398,n5174,0,1
10346,t5173,n9,n5174,0,1
10347,t5174,n398,n5175,0,1
10348,t5174,n2,n5175,0,1
10349,t5175,n1150,n5176,0,1
10350,t5175,n1397,n5176,0,1
10351,t5176,n230,n5177,0,1
10352,t5176,n406,n5177,0,1
10353,t5177,n500,n5178,0,1
10354,t5177,n98,n5178,0,1
10355,t5178,n617,n5179,0,1
10356,t5178,n1040,n5179,0,1
10357,t5179,n3153,n5180,0,1
10358,t5179,n7,n5180,0,1
10359,t5180,n785,n5181,0,1
10360,t5180,n2843,n5181,0,1
10361,t5181,n81,n5182,0,1
10362,t5181,n57,n5182,0,1
10363,t5182,n3868,n5183,0,1
10364,t5182,n100,n5183,0,1
10365,t5183,n110,n5184,0,1
10366,t5183,n71,n5184,0,1
10367,t5184,n3945,n5185,0,1
10368,t5184,n9,n5185,0,1
10369,t5185,n533,n5186,0,1
10370,t5185,n97,n5186,0,1
10371,t5186,n884,n5187,0,1
10372,t5186,n3,n5187,0,1
10373,t5187,n166,n5188,0,1
10374,t5187,n2951,n5188,0,1
10375,t5188,n364,n5189,0,1
10376,t5188,n1395,n5189,0,1
10377,t5189,n3,n5190,0,1
10378,t5189,n30,n5190,0,1
10379,t5190,n4199,n5191,0,1
10380,t5190,n3815,n5191,0,1
10381,t5191,n8,n5192,0,1
10382,t5191,n2575,n5192,0,1
10383,t5192,n911,n5193,0,1
10384,t5192,n620,n5193,0,1
10385,t5193,n175,n5194,0,1
10386,t5193,n2703,n5194,0,1
10387,t5194,n1539,n5195,0,1
10388,t5194,n1101,n5195,0,1
10389,t5195,n3,n5196,0,1
10390,t5195,n538,n5196,0,1
10391,t5196,n3231,n5197,0,1
10392,t5196,n1349,n5197,0,1
10393,t5197,n1126,n5198,0,1
10394,t5197,n1381,n5198,0,1
10395,t5198,n189,n5199,0,1
10396,t5198,n300,n5199,0,1
10397,t5199,n2856,n5200,0,1
10398,t5199,n9,n5200,0,1
10399,t5200,n974,n5201,0,1
10400,t5200,n3179,n5201,0,1
10401,t5201,n2193,n5202,0,1
10402,t5201,n2539,n5202,0,1
10403,t5202,n3109,n5203,0,1
10404,t5202,n83,n5203,0,1
10405,t5203,n79,n5204,0,1
10406,t5203,n15,n5204,0,1
10407,t5204,n1023,n5205,0,1
10408,t5204,n2044,n5205,0,1
10409,t5205,n137,n5206,0,1
10410,t5205,n8,n5206,0,1
10411,t5206,n125,n5207,0,1
10412,t5206,n377,n5207,0,1
10413,t5207,n20,n5208,0,1
10414,t5207,n82,n5208,0,1
10415,t5208,n2082,n5209,0,1
10416,t5208,n3136,n5209,0,1
10417,t5209,n2533,n5210,0,1
10418,t5209,n1585,n5210,0,1
10419,t5210,n594,n5211,0,1
10420,t5210,n78,n5211,0,1
10421,t5211,n180,n5212,0,1
10422,t5211,n52,n5212,0,1
10423,t5212,n20,n5213,0,1
10424,t5212,n655,n5213,0,1
10425,t5213,n1406,n5214,0,1
10426,t5213,n452,n5214,0,1
10427,t5214,n20,n5215,0,1
10428,t5214,n2402,n5215,0,1
10429,t5215,n3694,n5216,0,1
10430,t5215,n80,n5216,0,1
10431,t5216,n367,n5217,0,1
10432,t5216,n2122,n5217,0,1
10433,t5217,n2432,n5218,0,1
10434,t5217,n35,n5218,0,1
10435,t5218,n117,n5219,0,1
10436,t5218,n692,n5219,0,1
10437,t5219,n2223,n5220,0,1
10438,t5219,n35,n5220,0,1
10439,t5220,n1476,n5221,0,1
10440,t5220,n58,n5221,0,1
10441,t5221,n1232,n5222,0,1
10442,t5221,n2,n5222,0,1
10443,t5222,n508,n5223,0,1
10444,t5222,n1559,n5223,0,1
10445,t5223,n218,n5224,0,1
10446,t5223,n57,n5224,0,1
10447,t5224,n3599,n5225,0,1
10448,t5224,n8,n5225,0,1
10449,t5225,n2892,n5226,0,1
10450,t5225,n1325,n5226,0,1
10451,t5226,n2,n5227,0,1
10452,t5226,n43,n5227,0,1
10453,t5227,n1830,n5228,0,1
10454,t5227,n3439,n5228,0,1
10455,t5228,n1939,n5229,0,1
10456,t5228,n439,n5229,0,1
10457,t5229,n7,n5230,0,1
10458,t5229,n3577,n5230,0,1
10459,t5230,n3,n5231,0,1
10460,t5230,n4143,n5231,0,1
10461,t5231,n2726,n5232,0,1
10462,t5231,n10,n5232,0,1
10463,t5232,n4080,n5233,0,1
10464,t5232,n2462,n5233,0,1
10465,t5233,n88,n5234,0,1
10466,t5233,n35,n5234,0,1
10467,t5234,n595,n5235,0,1
10468,t5234,n2304,n5235,0,1
10469,t5235,n20,n5236,0,1
10470,t5235,n3,n5236,0,1
10471,t5236,n437,n5237,0,1
10472,t5236,n4765,n5237,0,1
10473,t5237,n554,n5238,0,1
10474,t5237,n900,n5238,0,1
10475,t5238,n57,n5239,0,1
10476,t5238,n7,n5239,0,1
10477,t5239,n69,n5240,0,1
10478,t5239,n2478,n5240,0,1
10479,t5240,n1830,n5241,0,1
10480,t5240,n1054,n5241,0,1
10481,t5241,n3039,n5242,0,1
10482,t5241,n57,n5242,0,1
10483,t5242,n301,n5243,0,1
10484,t5242,n4808,n5243,0,1
10485,t5243,n746,n5244,0,1
10486,t5243,n2044,n5244,0,1
10487,t5244,n1559,n5245,0,1
10488,t5244,n4337,n5245,0,1
10489,t5245,n534,n5246,0,1
10490,t5245,n849,n5246,0,1
10491,t5246,n1335,n5247,0,1
10492,t5246,n52,n5247,0,1
10493,t5247,n4773,n5248,0,1
10494,t5247,n1121,n5248,0,1
10495,t5248,n74,n5249,0,1
10496,t5248,n297,n5249,0,1
10497,t5249,n1814,n5250,0,1
10498,t5249,n463,n5250,0,1
10499,t5250,n1541,n5251,0,1
10500,t5250,n3,n5251,0,1
10501,t5251,n59,n5252,0,1
10502,t5251,n20,n5252,0,1
10503,t5252,n644,n5253,0,1
10504,t5252,n762,n5253,0,1
10505,t5253,n1974,n5254,0,1
10506,t5253,n1119,n5254,0,1
10507,t5254,n1270,n5255,0,1
10508,t5254,n35,n5255,0,1
10509,t5255,n2507,n5256,0,1
10510,t5255,n2366,n5256,0,1
10511,t5256,n9,n5257,0,1
10512,t5256,n1710,n5257,0,1
10513,t5257,n1827,n5258,0,1
10514,t5257,n1119,n5258,0,1
10515,t5258,n785,n5259,0,1
10516,t5258,n2,n5259,0,1
10517,t5259,n381,n5260,0,1
10518,t5259,n745,n5260,0,1
10519,t5260,n117,n5261,0,1
10520,t5260,n161,n5261,0,1
10521,t5261,n176,n5262,0,1
10522,t5261,n2394,n5262,0,1
10523,t5262,n58,n5263,0,1
10524,t5262,n9,n5263,0,1
10525,t5263,n29,n5264,0,1
10526,t5263,n3954,n5264,0,1
10527,t5264,n7,n5265,0,1
10528,t5264,n9,n5265,0,1
10529,t5265,n2871,n5266,0,1
10530,t5265,n155,n5266,0,1
10531,t5266,n188,n5267,0,1
10532,t5266,n1166,n5267,0,1
10533,t5267,n398,n5268,0,1
10534,t5267,n83,n5268,0,1
10535,t5268,n846,n5269,0,1
10536,t5268,n3,n5269,0,1
10537,t5269,n3493,n5270,0,1
10538,t5269,n2,n5270,0,1
10539,t5270,n4401,n5271,0,1
10540,t5270,n1136,n5271,0,1
10541,t5271,n1022,n5272,0,1
10542,t5271,n2391,n5272,0,1
10543,t5272,n4167,n5273,0,1
10544,t5272,n2698,n5273,0,1
10545,t5273,n3,n5274,0,1
10546,t5273,n115,n5274,0,1
10547,t5274,n402,n5275,0,1
10548,t5274,n1397,n5275,0,1
10549,t5275,n1423,n5276,0,1
10550,t5275,n541,n5276,0,1
10551,t5276,n9,n5277,0,1
10552,t5276,n3,n5277,0,1
10553,t5277,n1461,n5278,0,1
10554,t5277,n4532,n5278,0,1
10555,t5278,n3,n5279,0,1
10556,t5278,n614,n5279,0,1
10557,t5279,n514,n5280,0,1
10558,t5279,n1441,n5280,0,1
10559,t5280,n1803,n5281,0,1
10560,t5280,n4338,n5281,0,1
10561,t5281,n61,n5282,0,1
10562,t5281,n87,n5282,0,1
10563,t5282,n308,n5283,0,1
10564,t5282,n4015,n5283,0,1
10565,t5283,n7,n5284,0,1
10566,t5283,n15,n5284,0,1
10567,t5284,n110,n5285,0,1
10568,t5284,n7,n5285,0,1
10569,t5285,n3,n5286,0,1
10570,t5285,n1310,n5286,0,1
10571,t5286,n5015,n5287,0,1
10572,t5286,n594,n5287,0,1
10573,t5287,n3859,n5288,0,1
10574,t5287,n649,n5288,0,1
10575,t5288,n46,n5289,0,1
10576,t5288,n1267,n5289,0,1
10577,t5289,n2993,n5290,0,1
10578,t5289,n1605,n5290,0,1
10579,t5290,n3929,n5291,0,1
10580,t5290,n2848,n5291,0,1
10581,t5291,n3801,n5292,0,1
10582,t5291,n237,n5292,0,1
10583,t5292,n20,n5293,0,1
10584,t5292,n2837,n5293,0,1
10585,t5293,n290,n5294,0,1
10586,t5293,n510,n5294,0,1
10587,t5294,n69,n5295,0,1
10588,t5294,n644,n5295,0,1
10589,t5295,n3768,n5296,0,1
10590,t5295,n112,n5296,0,1
10591,t5296,n4989,n5297,0,1
10592,t5296,n112,n5297,0,1
10593,t5297,n1145,n5298,0,1
10594,t5297,n1118,n5298,0,1
10595,t5298,n3695,n5299,0,1
10596,t5298,n1133,n5299,0,1
10597,t5299,n3,n5300,0,1
10598,t5299,n8,n5300,0,1
10599,t5300,n1924,n5301,0,1
10600,t5300,n1519,n5301,0,1
10601,t5301,n15,n5302,0,1
10602,t5301,n1760,n5302,0,1
10603,t5302,n11,n5303,0,1
10604,t5302,n3635,n5303,0,1
10605,t5303,n819,n5304,0,1
10606,t5303,n3,n5304,0,1
10607,t5304,n2719,n5305,0,1
10608,t5304,n3027,n5305,0,1
10609,t5305,n2584,n5306,0,1
10610,t5305,n3437,n5306,0,1
10611,t5306,n836,n5307,0,1
10612,t5306,n88,n5307,0,1
10613,t5307,n4222,n5308,0,1
10614,t5307,n3309,n5308,0,1
10615,t5308,n2309,n5309,0,1
10616,t5308,n61,n5309,0,1
10617,t5309,n3255,n5310,0,1
10618,t5309,n1040,n5310,0,1
10619,t5310,n52,n5311,0,1
10620,t5310,n83,n5311,0,1
10621,t5311,n3940,n5312,0,1
10622,t5311,n2599,n5312,0,1
10623,t5312,n57,n5313,0,1
10624,t5312,n3960,n5313,0,1
10625,t5313,n5246,n5314,0,1
10626,t5313,n2328,n5314,0,1
10627,t5314,n1857,n5315,0,1
10628,t5314,n451,n5315,0,1
10629,t5315,n155,n5316,0,1
10630,t5315,n104,n5316,0,1
10631,t5316,n321,n5317,0,1
10632,t5316,n3,n5317,0,1
10633,t5317,n3,n5318,0,1
10634,t5317,n97,n5318,0,1
10635,t5318,n3001,n5319,0,1
10636,t5318,n307,n5319,0,1
10637,t5319,n1839,n5320,0,1
10638,t5319,n635,n5320,0,1
10639,t5320,n614,n5321,0,1
10640,t5320,n1544,n5321,0,1
10641,t5321,n8,n5322,0,1
10642,t5321,n425,n5322,0,1
10643,t5322,n537,n5323,0,1
10644,t5322,n1355,n5323,0,1
10645,t5323,n3233,n5324,0,1
10646,t5323,n2183,n5324,0,1
10647,t5324,n39,n5325,0,1
10648,t5324,n3814,n5325,0,1
10649,t5325,n364,n5326,0,1
10650,t5325,n2152,n5326,0,1
10651,t5326,n4319,n5327,0,1
10652,t5326,n941,n5327,0,1
10653,t5327,n7,n5328,0,1
10654,t5327,n584,n5328,0,1
10655,t5328,n3229,n5329,0,1
10656,t5328,n537,n5329,0,1
10657,t5329,n1293,n5330,0,1
10658,t5329,n9,n5330,0,1
10659,t5330,n3179,n5331,0,1
10660,t5330,n1453,n5331,0,1
10661,t5331,n1841,n5332,0,1
10662,t5331,n470,n5332,0,1
10663,t5332,n4354,n5333,0,1
10664,t5332,n2,n5333,0,1
10665,t5333,n297,n5334,0,1
10666,t5333,n7,n5334,0,1
10667,t5334,n327,n5335,0,1
10668,t5334,n990,n5335,0,1
10669,t5335,n88,n5336,0,1
10670,t5335,n181,n5336,0,1
10671,t5336,n3,n5337,0,1
10672,t5336,n9,n5337,0,1
10673,t5337,n2018,n5338,0,1
10674,t5337,n2507,n5338,0,1
10675,t5338,n2633,n5339,0,1
10676,t5338,n1301,n5339,0,1
10677,t5339,n20,n5340,0,1
10678,t5339,n1744,n5340,0,1
10679,t5340,n1574,n5341,0,1
10680,t5340,n4630,n5341,0,1
10681,t5341,n2893,n5342,0,1
10682,t5341,n251,n5342,0,1
10683,t5342,n887,n5343,0,1
10684,t5342,n170,n5343,0,1
10685,t5343,n18,n5344,0,1
10686,t5343,n3573,n5344,0,1
10687,t5344,n4618,n5345,0,1
10688,t5344,n2513,n5345,0,1
10689,t5345,n1748,n5346,0,1
10690,t5345,n102,n5346,0,1
10691,t5346,n534,n5347,0,1
10692,t5346,n20,n5347,0,1
10693,t5347,n4537,n5348,0,1
10694,t5347,n449,n5348,0,1
10695,t5348,n2988,n5349,0,1
10696,t5348,n8,n5349,0,1
10697,t5349,n4824,n5350,0,1
10698,t5349,n1727,n5350,0,1
10699,t5350,n3694,n5351,0,1
10700,t5350,n1135,n5351,0,1
10701,t5351,n2556,n5352,0,1
10702,t5351,n57,n5352,0,1
10703,t5352,n7,n5353,0,1
10704,t5352,n364,n5353,0,1
10705,t5353,n5000,n5354,0,1
10706,t5353,n2939,n5354,0,1
10707,t5354,n3,n5355,0,1
10708,t5354,n936,n5355,0,1
10709,t5355,n1137,n5356,0,1
10710,t5355,n493,n5356,0,1
10711,t5356,n825,n5357,0,1
10712,t5356,n883,n5357,0,1
10713,t5357,n2770,n5358,0,1
10714,t5357,n1812,n5358,0,1
10715,t5358,n294,n5359,0,1
10716,t5358,n3955,n5359,0,1
10717,t5359,n1498,n5360,0,1
10718,t5359,n154,n5360,0,1
10719,t5360,n2127,n5361,0,1
10720,t5360,n636,n5361,0,1
10721,t5361,n777,n5362,0,1
10722,t5361,n2764,n5362,0,1
10723,t5362,n1958,n5363,0,1
10724,t5362,n2,n5363,0,1
10725,t5363,n2939,n5364,0,1
10726,t5363,n1054,n5364,0,1
10727,t5364,n18,n5365,0,1
10728,t5364,n2999,n5365,0,1
10729,t5365,n2035,n5366,0,1
10730,t5365,n7,n5366,0,1
10731,t5366,n18,n5367,0,1
10732,t5366,n1270,n5367,0,1
10733,t5367,n2,n5368,0,1
10734,t5367,n237,n5368,0,1
10735,t5368,n2,n5369,0,1
10736,t5368,n2068,n5369,0,1
10737,t5369,n119,n5370,0,1
10738,t5369,n2,n5370,0,1
10739,t5370,n3472,n5371,0,1
10740,t5370,n3,n5371,0,1
10741,t5371,n4808,n5372,0,1
10742,t5371,n2606,n5372,0,1
10743,t5372,n470,n5373,0,1
10744,t5372,n8,n5373,0,1
10745,t5373,n29,n5374,0,1
10746,t5373,n1173,n5374,0,1
10747,t5374,n411,n5375,0,1
10748,t5374,n811,n5375,0,1
10749,t5375,n1851,n5376,0,1
10750,t5375,n3231,n5376,0,1
10751,t5376,n7,n5377,0,1
10752,t5376,n2895,n5377,0,1
10753,t5377,n7,n5378,0,1
10754,t5377,n1444,n5378,0,1
10755,t5378,n4511,n5379,0,1
10756,t5378,n4277,n5379,0,1
10757,t5379,n833,n5380,0,1
10758,t5379,n777,n5380,0,1
10759,t5380,n3798,n5381,0,1
10760,t5380,n59,n5381,0,1
10761,t5381,n16,n5382,0,1
10762,t5381,n1625,n5382,0,1
10763,t5382,n83,n5383,0,1
10764,t5382,n1511,n5383,0,1
10765,t5383,n191,n5384,0,1
10766,t5383,n3913,n5384,0,1
10767,t5384,n1551,n5385,0,1
10768,t5384,n7,n5385,0,1
10769,t5385,n25,n5386,0,1
10770,t5385,n3281,n5386,0,1
10771,t5386,n4676,n5387,0,1
10772,t5386,n1159,n5387,0,1
10773,t5387,n594,n5388,0,1
10774,t5387,n2,n5388,0,1
10775,t5388,n767,n5389,0,1
10776,t5388,n2363,n5389,0,1
10777,t5389,n3266,n5390,0,1
10778,t5389,n1287,n5390,0,1
10779,t5390,n608,n5391,0,1
10780,t5390,n20,n5391,0,1
10781,t5391,n415,n5392,0,1
10782,t5391,n1762,n5392,0,1
10783,t5392,n398,n5393,0,1
10784,t5392,n359,n5393,0,1
10785,t5393,n1711,n5394,0,1
10786,t5393,n2122,n5394,0,1
10787,t5394,n1442,n5395,0,1
10788,t5394,n2988,n5395,0,1
10789,t5395,n4943,n5396,0,1
10790,t5395,n117,n5396,0,1
10791,t5396,n2642,n5397,0,1
10792,t5396,n2556,n5397,0,1
10793,t5397,n195,n5398,0,1
10794,t5397,n371,n5398,0,1
10795,t5398,n2110,n5399,0,1
10796,t5398,n83,n5399,0,1
10797,t5399,n2116,n5400,0,1
10798,t5399,n5383,n5400,0,1
10799,t5400,n3,n5401,0,1
10800,t5400,n598,n5401,0,1
10801,t5401,n3422,n5402,0,1
10802,t5401,n655,n5402,0,1
10803,t5402,n1193,n5403,0,1
10804,t5402,n1267,n5403,0,1
10805,t5403,n238,n5404,0,1
10806,t5403,n1305,n5404,0,1
10807,t5404,n5095,n5405,0,1
10808,t5404,n436,n5405,0,1
10809,t5405,n184,n5406,0,1
10810,t5405,n3601,n5406,0,1
10811,t5406,n3589,n5407,0,1
10812,t5406,n20,n5407,0,1
10813,t5407,n1009,n5408,0,1
10814,t5407,n1070,n5408,0,1
10815,t5408,n3792,n5409,0,1
10816,t5408,n5335,n5409,0,1
10817,t5409,n110,n5410,0,1
10818,t5409,n41,n5410,0,1
10819,t5410,n35,n5411,0,1
10820,t5410,n292,n5411,0,1
10821,t5411,n537,n5412,0,1
10822,t5411,n3,n5412,0,1
10823,t5412,n1159,n5413,0,1
10824,t5412,n5177,n5413,0,1
10825,t5413,n2831,n5414,0,1
10826,t5413,n96,n5414,0,1
10827,t5414,n1730,n5415,0,1
10828,t5414,n3940,n5415,0,1
10829,t5415,n2438,n5416,0,1
10830,t5415,n233,n5416,0,1
10831,t5416,n1319,n5417,0,1
10832,t5416,n3229,n5417,0,1
10833,t5417,n1121,n5418,0,1
10834,t5417,n796,n5418,0,1
10835,t5418,n2574,n5419,0,1
10836,t5418,n2172,n5419,0,1
10837,t5419,n345,n5420,0,1
10838,t5419,n46,n5420,0,1
10839,t5420,n4785,n5421,0,1
10840,t5420,n52,n5421,0,1
10841,t5421,n4170,n5422,0,1
10842,t5421,n575,n5422,0,1
10843,t5422,n3,n5423,0,1
10844,t5422,n411,n5423,0,1
10845,t5423,n3,n5424,0,1
10846,t5423,n185,n5424,0,1
10847,t5424,n272,n5425,0,1
10848,t5424,n785,n5425,0,1
10849,t5425,n1313,n5426,0,1
10850,t5425,n29,n5426,0,1
10851,t5426,n83,n5427,0,1
10852,t5426,n2,n5427,0,1
10853,t5427,n1072,n5428,0,1
10854,t5427,n100,n5428,0,1
10855,t5428,n345,n5429,0,1
10856,t5428,n1074,n5429,0,1
10857,t5429,n126,n5430,0,1
10858,t5429,n216,n5430,0,1
10859,t5430,n1958,n5431,0,1
10860,t5430,n3192,n5431,0,1
10861,t5431,n330,n5432,0,1
10862,t5431,n9,n5432,0,1
10863,t5432,n39,n5433,0,1
10864,t5432,n124,n5433,0,1
10865,t5433,n3373,n5434,0,1
10866,t5433,n2186,n5434,0,1
10867,t5434,n3487,n5435,0,1
10868,t5434,n752,n5435,0,1
10869,t5435,n110,n5436,0,1
10870,t5435,n5091,n5436,0,1
10871,t5436,n2975,n5437,0,1
10872,t5436,n2539,n5437,0,1
10873,t5437,n122,n5438,0,1
10874,t5437,n308,n5438,0,1
10875,t5438,n78,n5439,0,1
10876,t5438,n139,n5439,0,1
10877,t5439,n156,n5440,0,1
10878,t5439,n2,n5440,0,1
10879,t5440,n751,n5441,0,1
10880,t5440,n5334,n5441,0,1
10881,t5441,n1550,n5442,0,1
10882,t5441,n1144,n5442,0,1
10883,t5442,n39,n5443,0,1
10884,t5442,n1069,n5443,0,1
10885,t5443,n71,n5444,0,1
10886,t5443,n124,n5444,0,1
10887,t5444,n1677,n5445,0,1
10888,t5444,n35,n5445,0,1
10889,t5445,n329,n5446,0,1
10890,t5445,n1405,n5446,0,1
10891,t5446,n1166,n5447,0,1
10892,t5446,n609,n5447,0,1
10893,t5447,n2744,n5448,0,1
10894,t5447,n3,n5448,0,1
10895,t5448,n449,n5449,0,1
10896,t5448,n186,n5449,0,1
10897,t5449,n303,n5450,0,1
10898,t5449,n2804,n5450,0,1
10899,t5450,n20,n5451,0,1
10900,t5450,n846,n5451,0,1
10901,t5451,n1566,n5452,0,1
10902,t5451,n330,n5452,0,1
10903,t5452,n5151,n5453,0,1
10904,t5452,n4477,n5453,0,1
10905,t5453,n1370,n5454,0,1
10906,t5453,n4840,n5454,0,1
10907,t5454,n189,n5455,0,1
10908,t5454,n7,n5455,0,1
10909,t5455,n1337,n5456,0,1
10910,t5455,n1327,n5456,0,1
10911,t5456,n425,n5457,0,1
10912,t5456,n83,n5457,0,1
10913,t5457,n582,n5458,0,1
10914,t5457,n1916,n5458,0,1
10915,t5458,n4159,n5459,0,1
10916,t5458,n1190,n5459,0,1
10917,t5459,n5445,n5460,0,1
10918,t5459,n1587,n5460,0,1
10919,t5460,n2300,n5461,0,1
10920,t5460,n3618,n5461,0,1
10921,t5461,n673,n5462,0,1
10922,t5461,n35,n5462,0,1
10923,t5462,n104,n5463,0,1
10924,t5462,n220,n5463,0,1
10925,t5463,n1135,n5464,0,1
10926,t5463,n753,n5464,0,1
10927,t5464,n110,n5465,0,1
10928,t5464,n3707,n5465,0,1
10929,t5465,n61,n5466,0,1
10930,t5465,n850,n5466,0,1
10931,t5466,n1652,n5467,0,1
10932,t5466,n2693,n5467,0,1
10933,t5467,n15,n5468,0,1
10934,t5467,n1473,n5468,0,1
10935,t5468,n3126,n5469,0,1
10936,t5468,n88,n5469,0,1
10937,t5469,n4771,n5470,0,1
10938,t5469,n3053,n5470,0,1
10939,t5470,n51,n5471,0,1
10940,t5470,n3118,n5471,0,1
10941,t5471,n850,n5472,0,1
10942,t5471,n3247,n5472,0,1
10943,t5472,n3,n5473,0,1
10944,t5472,n73,n5473,0,1
10945,t5473,n15,n5474,0,1
10946,t5473,n7,n5474,0,1
10947,t5474,n762,n5475,0,1
10948,t5474,n931,n5475,0,1
10949,t5475,n74,n5476,0,1
10950,t5475,n2625,n5476,0,1
10951,t5476,n914,n5477,0,1
10952,t5476,n3478,n5477,0,1
10953,t5477,n13,n5478,0,1
10954,t5477,n283,n5478,0,1
10955,t5478,n299,n5479,0,1
10956,t5478,n156,n5479,0,1
10957,t5479,n39,n5480,0,1
10958,t5479,n3753,n5480,0,1
10959,t5480,n231,n5481,0,1
10960,t5480,n18,n5481,0,1
10961,t5481,n2896,n5482,0,1
10962,t5481,n3933,n5482,0,1
10963,t5482,n69,n5483,0,1
10964,t5482,n3,n5483,0,1
10965,t5483,n115,n5484,0,1
10966,t5483,n7,n5484,0,1
10967,t5484,n327,n5485,0,1
10968,t5484,n2146,n5485,0,1
10969,t5485,n87,n5486,0,1
10970,t5485,n1958,n5486,0,1
10971,t5486,n7,n5487,0,1
10972,t5486,n317,n5487,0,1
10973,t5487,n27,n5488,0,1
10974,t5487,n363,n5488,0,1
10975,t5488,n275,n5489,0,1
10976,t5488,n3560,n5489,0,1
10977,t5489,n1485,n5490,0,1
10978,t5489,n361,n5490,0,1
10979,t5490,n29,n5491,0,1
10980,t5490,n1305,n5491,0,1
10981,t5491,n51,n5492,0,1
10982,t5491,n46,n5492,0,1
10983,t5492,n115,n5493,0,1
10984,t5492,n97,n5493,0,1
10985,t5493,n919,n5494,0,1
10986,t5493,n751,n5494,0,1
10987,t5494,n4821,n5495,0,1
10988,t5494,n1853,n5495,0,1
10989,t5495,n2290,n5496,0,1
10990,t5495,n246,n5496,0,1
10991,t5496,n1955,n5497,0,1
10992,t5496,n210,n5497,0,1
10993,t5497,n275,n5498,0,1
10994,t5497,n3012,n5498,0,1
10995,t5498,n3576,n5499,0,1
10996,t5498,n46,n5499,0,1
10997,t5499,n1279,n5500,0,1
10998,t5499,n1151,n5500,0,1
10999,t5500,n396,n5501,0,1
11000,t5500,n110,n5501,0,1
11001,t5501,n2037,n5502,0,1
11002,t5501,n575,n5502,0,1
11003,t5502,n2459,n5503,0,1
11004,t5502,n43,n5503,0,1
11005,t5503,n565,n5504,0,1
11006,t5503,n3,n5504,0,1
11007,t5504,n98,n5505,0,1
11008,t5504,n2133,n5505,0,1
11009,t5505,n1279,n5506,0,1
11010,t5505,n264,n5506,0,1
11011,t5506,n205,n5507,0,1
11012,t5506,n7,n5507,0,1
11013,t5507,n528,n5508,0,1
11014,t5507,n126,n5508,0,1
11015,t5508,n3364,n5509,0,1
11016,t5508,n3,n5509,0,1
11017,t5509,n541,n5510,0,1
11018,t5509,n633,n5510,0,1
